,player,worker,resources,time,age,round,game_id,text
7163,Purple,A,7,2021-03-28 09:44:30,IV,17,7489957,Purple builds Air Forces#Purple spends 7 resources #
7164,Grey,T,1,2021-03-27 19:45:40,III,16,7489957,Grey builds Theology using Urban Growth#Grey spends 1 resource #
7165,Green,B,3,2021-03-27 19:27:25,III,16,7489957,Green builds Bread & Circuses#Green spends 3 resources #
7166,Green,C,5,2021-03-27 19:27:03,III,16,7489957,Green builds Cannon#Green spends 5 resources #
7167,Purple,1,4,2021-03-27 19:06:45,III,16,7489957,Purple builds 1 stage of Kremlin#Purple spends 4 resources Wonder completed #
7168,Purple,R,5,2021-03-27 19:06:21,III,16,7489957,Purple builds Rockets#Purple loses 2 military resource Purple spends 5 resources #
7169,Grey,A,7,2021-03-27 11:24:38,III,15,7489957,Grey builds Air Forces#Grey spends 7 resources #
7170,Green,1,3,2021-03-27 10:29:45,III,15,7489957,Green builds 1 stage of Eiffel Tower#Green spends 3 resources Wonder completed #
7171,Orange,R,4,2021-03-27 09:33:16,III,15,7489957,Orange builds Rockets#Orange loses 3 military resource Orange spends 4 resources #
7172,Grey,A,7,2021-03-27 09:25:40,III,14,7489957,Grey builds Air Forces#Grey spends 7 resources #
7173,Green,1,3,2021-03-26 19:01:27,III,14,7489957,Green builds 1 stage of Eiffel Tower#Green spends 3 resources #
7174,Grey,T,5,2021-03-26 18:07:08,III,13,7489957,Grey builds Theology#Grey spends 5 resources #
7175,Grey,C,5,2021-03-25 21:10:01,III,12,7489957,Grey builds Cavalrymen#Grey spends 5 resources #
7176,Green,A,6,2021-03-25 21:04:48,II,12,7489957,Green builds Alchemy#Green spends 6 resources #
7177,Purple,S,3,2021-03-25 20:56:06,II,12,7489957,Purple builds Swordsmen#Purple spends 3 resources #
7178,Grey,C,5,2021-03-25 20:19:27,II,11,7489957,Grey builds Cavalrymen#Grey spends 5 resources #
7179,Green,C,5,2021-03-25 20:08:54,II,11,7489957,Green builds Cannon#Green spends 5 resources #
7180,Purple,1,4,2021-03-25 19:16:16,II,11,7489957,Purple builds 1 stage of Kremlin#Purple spends 4 resources #
7181,Purple,P,3,2021-03-25 14:29:05,II,10,7489957,Purple builds Philosophy#Purple spends 3 resources #
7182,Grey,J,8,2021-03-25 13:48:02,II,9,7489957,Grey builds Journalism#Grey spends 8 resources #
7183,Green,K,3,2021-03-25 13:40:20,II,9,7489957,Green builds Knights#Green spends 3 resources #
7184,Purple,1,4,2021-03-25 12:48:00,II,9,7489957,Purple builds 1 stage of St. Peter's Basilica#Purple spends 4 resources #
7185,Orange,O,6,2021-03-25 12:45:13,II,9,7489957,Orange builds Opera using Urban Growth#Orange spends 6 resources #
7186,Grey,1,3,2021-03-25 12:40:52,II,8,7489957,Grey builds 1 stage of Universitas Carolina#Grey spends 3 resources Wonder completed #
7187,Grey,1,3,2021-03-25 12:40:47,II,8,7489957,Grey builds 1 stage of Universitas Carolina#Grey spends 3 resources #
7188,Grey,1,3,2021-03-25 12:40:41,II,8,7489957,Grey builds 1 stage of Universitas Carolina#Grey spends 3 resources #
7189,Green,B,2,2021-03-25 10:50:32,II,8,7489957,Green builds Bronze#Green spends 2 resources #
7190,Green,B,3,2021-03-25 09:31:34,II,7,7489957,Green builds Bread & Circuses#Green spends 3 resources #
7191,Green,W,2,2021-03-25 09:30:48,II,7,7489957,Green builds Warrior#Green spends 2 resources #
7192,Purple,W,2,2021-03-25 09:08:13,II,7,7489957,Purple builds Warrior#Purple spends 2 resources #
7193,Orange,W,2,2021-03-25 09:06:21,I,7,7489957,Orange builds Warrior#Orange spends 2 resources #
7194,Orange,K,3,2021-03-25 09:06:13,I,7,7489957,Orange builds Knights#Orange spends 3 resources #
7195,Grey,W,2,2021-03-25 08:49:00,I,6,7489957,Grey builds Warrior#Grey spends 2 resources #
7196,Grey,W,2,2021-03-25 08:48:43,I,6,7489957,Grey builds Warrior#Grey spends 2 resources #
7197,Grey,R,2,2021-03-25 08:48:26,I,6,7489957,Grey builds Religion using Urban Growth#Grey spends 2 resources #
7198,Orange,R,2,2021-03-25 06:53:54,I,6,7489957,Orange builds Religion using Urban Growth#Orange spends 2 resources #
7199,Grey,W,2,2021-03-24 21:27:36,I,5,7489957,Grey builds Warrior#Grey spends 2 resources #
7200,Orange,K,2,2021-03-24 12:48:23,I,5,7489957,Orange builds Knights#Orange loses 1 military resource Orange spends 2 resources #
7201,Grey,W,2,2021-03-24 12:32:11,I,4,7489957,Grey builds Warrior#Grey spends 2 resources #
7202,Purple,1,2,2021-03-24 08:42:28,I,4,7489957,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources Wonder completed #
7203,Purple,1,2,2021-03-24 08:41:28,I,4,7489957,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources #
7204,Purple,1,2,2021-03-24 08:41:21,I,4,7489957,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources #
7205,Green,P,2,2021-03-24 06:49:28,I,3,7489957,Green builds Philosophy#Green spends 2 resources #
7206,Orange,P,2,2021-03-23 22:38:14,I,3,7489957,Orange builds Philosophy#Orange spends 2 resources #
7207,Grey,P,2,2021-03-23 21:52:52,I,3,7489957,Grey builds Philosophy#Grey spends 2 resources #
7208,Green,1,1,2021-03-23 20:54:46,I,3,7489957,Green builds 1 stage of Pyramids#Green spends 1 resource Wonder completed #
7209,Green,1,2,2021-03-23 20:54:38,I,3,7489957,Green builds 1 stage of Pyramids#Green spends 2 resources #
7210,Purple,P,3,2021-03-23 09:36:14,I,3,7489957,Purple builds Philosophy#Purple spends 3 resources #
7211,Orange,1,1,2021-03-22 18:41:30,I,3,7489957,Orange builds 1 stage of Library of Alexandria#Orange spends 1 resource Wonder completed #
7212,Orange,1,4,2021-03-22 18:41:23,I,3,7489957,Orange builds 1 stage of Library of Alexandria#Orange spends 4 resources #
7213,Orange,1,1,2021-03-22 18:41:17,I,3,7489957,Orange builds 1 stage of Library of Alexandria#Orange spends 1 resource #
7214,Grey,B,2,2021-03-22 16:36:10,I,2,7489957,Grey builds Bronze#Grey spends 2 resources #
7215,Green,B,2,2021-03-22 16:12:10,I,2,7489957,Green builds Bronze#Green spends 2 resources #
7216,Purple,B,1,2021-03-21 09:21:48,I,2,7489957,Purple builds Bronze using Rich Land#Purple spends 1 resource #
7217,Grey,2,8,2021-03-28 21:57:12,IV,18,7490325,Grey builds 2 stages of Fast Food Chains#Grey spends 8 resources Wonder completed Grey scores 22 culture #
7218,Grey,R,3,2021-03-28 21:57:04,IV,18,7490325,Grey builds Religion#Grey spends 3 resources #
7219,Green,1,2,2021-03-28 21:55:20,IV,18,7490325,Green builds 1 stage of Internet#Green spends 2 resources Wonder completed Green scores 30 culture #
7220,Green,2,7,2021-03-28 21:54:59,IV,18,7490325,Green builds 2 stages of Internet#Green spends 7 resources #
7221,Purple,S,6,2021-03-28 21:53:14,IV,18,7490325,Purple builds Scientific Method#Purple spends 6 resources #
7222,Orange,R,3,2021-03-28 21:50:58,IV,18,7490325,Orange builds Religion#Orange spends 3 resources #
7223,Orange,3,16,2021-03-28 21:49:24,IV,18,7490325,Orange builds 3 stages of Hollywood#Orange spends 16 resources Wonder completed Orange scores 34 culture #
7224,Grey,1,4,2021-03-28 21:48:03,IV,17,7490325,Grey builds 1 stage of Fast Food Chains#Grey spends 4 resources #
7225,Purple,S,6,2021-03-28 21:41:21,III,17,7490325,Purple builds Scientific Method#Purple spends 6 resources #
7226,Orange,M,9,2021-03-28 21:37:53,III,17,7490325,Orange builds Movies#Orange spends 9 resources #
7227,Grey,1,4,2021-03-28 21:36:33,III,16,7490325,Grey builds 1 stage of Fast Food Chains#Grey spends 4 resources #
7228,Grey,M,5,2021-03-28 21:35:59,III,16,7490325,Grey builds Multimedia using Urban Growth#Grey spends 5 resources #
7229,Green,2,5,2021-03-28 21:28:54,III,16,7490325,Green builds 2 stages of Internet#Green spends 5 resources #
7230,Purple,O,6,2021-03-28 21:27:09,III,16,7490325,Purple builds Opera#Purple spends 6 resources #
7231,Purple,3,7,2021-03-28 21:26:22,III,16,7490325,Purple builds 3 stages of First Space Flight#Purple spends 7 resources #
7232,Orange,M,9,2021-03-28 21:24:08,III,16,7490325,Orange builds Movies#Orange spends 9 resources #
7233,Grey,M,9,2021-03-28 21:20:31,III,15,7490325,Grey builds Movies#Grey spends 9 resources #
7234,Green,P,2,2021-03-28 21:17:50,III,15,7490325,Green builds Printing Press#Green spends 2 resources #
7235,Green,P,2,2021-03-28 21:17:45,III,15,7490325,Green builds Printing Press#Green spends 2 resources #
7236,Purple,O,8,2021-03-28 21:16:01,III,15,7490325,Purple builds Opera#Purple spends 8 resources #
7237,Orange,W,2,2021-03-28 21:13:35,III,15,7490325,Orange builds Warrior#Orange spends 2 resources #
7238,Orange,R,5,2021-03-28 21:12:39,III,15,7490325,Orange builds Riflemen#Orange spends 5 resources #
7239,Grey,M,9,2021-03-28 21:05:42,III,14,7490325,Grey builds Movies#Grey spends 9 resources #
7240,Green,P,1,2021-03-28 21:03:09,III,14,7490325,Green builds Printing Press#Green spends 1 resource #
7241,Purple,O,8,2021-03-28 21:01:15,III,14,7490325,Purple builds Opera#Purple spends 8 resources #
7242,Orange,1,3,2021-03-28 20:58:44,III,14,7490325,Orange builds 1 stage of Transcontinental Railroad#Orange spends 3 resources Wonder completed #
7243,Orange,3,9,2021-03-28 20:58:35,III,14,7490325,Orange builds 3 stages of Transcontinental Railroad#Orange spends 9 resources #
7244,Grey,R,3,2021-03-28 20:55:48,III,13,7490325,Grey builds Religion#Grey spends 3 resources #
7245,Grey,R,3,2021-03-28 20:55:40,III,13,7490325,Grey builds Religion#Grey spends 3 resources #
7246,Green,O,3,2021-03-28 20:54:37,III,13,7490325,Green builds Opera using Urban Growth#Green spends 3 resources #
7247,Purple,J,8,2021-03-28 20:47:38,III,13,7490325,Purple builds Journalism#Purple spends 8 resources #
7248,Green,P,2,2021-03-28 20:39:22,II,12,7490325,Green builds Printing Press#Green spends 2 resources #
7249,Purple,1,3,2021-03-28 20:37:27,II,12,7490325,Purple builds 1 stage of Eiffel Tower#Purple spends 3 resources Wonder completed #
7250,Purple,1,3,2021-03-28 20:37:16,II,12,7490325,Purple builds 1 stage of Eiffel Tower#Purple spends 3 resources #
7251,Orange,J,6,2021-03-28 20:32:53,II,12,7490325,Orange builds Journalism#Orange spends 6 resources #
7252,Grey,S,8,2021-03-28 20:28:49,II,11,7490325,Grey builds Scientific Method#Grey spends 8 resources #
7253,Green,A,2,2021-03-28 20:22:39,II,11,7490325,Green builds Agriculture#Green spends 2 resources #
7254,Purple,W,2,2021-03-28 20:19:27,II,11,7490325,Purple builds Warrior#Purple spends 2 resources #
7255,Orange,W,2,2021-03-28 20:15:07,II,11,7490325,Orange builds Warrior#Orange spends 2 resources #
7256,Orange,J,8,2021-03-28 20:14:36,II,11,7490325,Orange builds Journalism#Orange spends 8 resources #
7257,Grey,I,3,2021-03-28 20:08:23,II,10,7490325,Grey builds Iron using Rich Land#Grey spends 3 resources #
7258,Green,R,3,2021-03-28 20:07:03,II,10,7490325,Green builds Religion#Green spends 3 resources #
7259,Purple,O,8,2021-03-28 20:04:43,II,10,7490325,Purple builds Opera#Purple spends 8 resources #
7260,Orange,J,8,2021-03-28 19:58:15,II,10,7490325,Orange builds Journalism#Orange spends 8 resources #
7261,Green,O,7,2021-03-28 19:50:45,II,9,7490325,Green builds Opera#Green spends 7 resources #
7262,Grey,1,2,2021-03-28 19:39:00,II,8,7490325,Grey builds 1 stage of Great Wall#Grey spends 2 resources Wonder completed #
7263,Grey,1,3,2021-03-28 19:38:55,II,8,7490325,Grey builds 1 stage of Great Wall#Grey spends 3 resources #
7264,Purple,K,3,2021-03-28 19:35:45,II,8,7490325,Purple builds Knights#Purple spends 3 resources #
7265,Grey,1,2,2021-03-28 19:28:45,I,7,7490325,Grey builds 1 stage of Great Wall#Grey spends 2 resources #
7266,Grey,1,2,2021-03-28 19:28:09,I,7,7490325,Grey builds 1 stage of Great Wall#Grey spends 2 resources #
7267,Green,2,8,2021-03-28 19:14:05,I,6,7490325,Green builds 2 stages of St. Peter's Basilica#Green spends 8 resources Wonder completed #
7268,Purple,K,3,2021-03-28 19:11:42,I,6,7490325,Purple builds Knights#Purple spends 3 resources #
7269,Orange,R,1,2021-03-28 19:10:02,I,6,7490325,Orange builds Religion using Urban Growth#Orange spends 1 resource #
7270,Orange,1,3,2021-03-28 19:09:32,I,6,7490325,Orange builds 1 stage of Universitas Carolina#Orange spends 3 resources Wonder completed #
7271,Green,R,3,2021-03-28 19:05:43,I,5,7490325,Green builds Religion#Green spends 3 resources #
7272,Green,P,2,2021-03-28 19:05:33,I,5,7490325,Green builds Printing Press#Green spends 2 resources #
7273,Purple,K,2,2021-03-28 19:03:10,I,5,7490325,Purple builds Knights#Purple loses 1 military resource Purple spends 2 resources #
7274,Orange,1,3,2021-03-28 19:01:02,I,5,7490325,Orange builds 1 stage of Universitas Carolina#Orange spends 3 resources #
7275,Orange,1,3,2021-03-28 19:00:42,I,5,7490325,Orange builds 1 stage of Universitas Carolina#Orange spends 3 resources #
7276,Grey,R,3,2021-03-28 18:58:08,I,4,7490325,Grey builds Religion#Grey spends 3 resources #
7277,Grey,P,3,2021-03-28 18:57:09,I,4,7490325,Grey builds Printing Press#Grey spends 3 resources #
7278,Green,1,1,2021-03-28 18:53:07,I,4,7490325,Green builds 1 stage of Pyramids#Green spends 1 resource Wonder completed #
7279,Green,2,5,2021-03-28 18:53:02,I,4,7490325,Green builds 2 stages of Pyramids#Green spends 5 resources #
7280,Purple,1,2,2021-03-28 18:51:25,I,4,7490325,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources Wonder completed #
7281,Purple,1,2,2021-03-28 18:51:21,I,4,7490325,Purple builds 1 stage of Hanging Gardens#Purple spends 2 resources #
7282,Orange,1,1,2021-03-28 18:48:40,I,4,7490325,Orange builds 1 stage of Library of Alexandria#Orange spends 1 resource Wonder completed #
7283,Orange,1,4,2021-03-28 18:48:35,I,4,7490325,Orange builds 1 stage of Library of Alexandria#Orange spends 4 resources #
7284,Orange,1,1,2021-03-28 18:48:30,I,4,7490325,Orange builds 1 stage of Library of Alexandria#Orange spends 1 resource #
7285,Grey,P,3,2021-03-28 18:44:45,I,3,7490325,Grey builds Printing Press#Grey spends 3 resources #
7286,Green,P,3,2021-03-28 18:41:51,I,3,7490325,Green builds Philosophy#Green spends 3 resources #
7287,Purple,B,1,2021-03-28 18:39:35,I,3,7490325,Purple builds Bronze using Rich Land#Purple spends 1 resource #
7288,Orange,P,2,2021-03-28 18:38:06,I,3,7490325,Orange builds Philosophy using Urban Growth#Orange spends 2 resources #
7289,Grey,B,1,2021-03-28 18:35:40,I,2,7490325,Grey builds Bronze using Rich Land#Grey spends 1 resource #
7290,Green,B,2,2021-03-28 18:34:28,I,2,7490325,Green builds Bronze#Green spends 2 resources #
7291,Purple,P,2,2021-03-28 18:33:43,I,2,7490325,Purple builds Philosophy using Urban Growth#Purple spends 2 resources #
7292,Orange,B,2,2021-03-28 18:33:19,I,2,7490325,Orange builds Bronze#Orange spends 2 resources #
7293,Grey,W,2,2021-04-06 11:17:46,IV,18,7490386,Grey builds Warrior#Grey spends 2 resources #
7294,Grey,M,7,2021-04-06 11:17:31,IV,18,7490386,Grey builds Modern Infantry#Grey spends 7 resources #
7295,Grey,1,4,2021-04-06 11:17:20,IV,18,7490386,Grey builds 1 stage of Fast Food Chains#Grey spends 4 resources #
7296,Grey,1,4,2021-04-06 11:17:12,IV,18,7490386,Grey builds 1 stage of Fast Food Chains#Grey spends 4 resources #
7297,Grey,1,4,2021-04-06 11:17:04,IV,18,7490386,Grey builds 1 stage of Fast Food Chains#Grey spends 4 resources #
7298,Green,M,11,2021-04-06 10:13:07,IV,18,7490386,Green builds Multimedia#Green spends 11 resources #
7299,Green,M,7,2021-04-06 10:12:41,IV,18,7490386,Green builds Multimedia using Urban Growth#Green spends 7 resources #
7300,Green,A,3,2021-04-06 10:12:02,IV,18,7490386,Green builds Air Forces#Green loses 4 military resource Green spends 3 resources #
7301,Purple,O,7,2021-04-06 10:06:47,IV,18,7490386,Purple builds Opera#Purple spends 7 resources #
7302,Orange,J,6,2021-04-06 09:48:05,IV,18,7490386,Orange builds Journalism#Orange spends 6 resources #
7303,Orange,M,8,2021-04-06 09:47:13,IV,18,7490386,Orange builds Movies#Orange spends 8 resources #
7304,Green,M,11,2021-04-06 09:32:07,IV,17,7490386,Green builds Multimedia#Green spends 11 resources #
7305,Purple,A,7,2021-04-06 09:23:45,III,17,7490386,Purple builds Air Forces#Purple spends 7 resources #
7306,Orange,R,7,2021-04-06 09:00:11,III,17,7490386,Orange builds Rockets#Orange spends 7 resources #
7307,Orange,S,1,2021-04-06 08:59:45,III,17,7490386,Orange builds Swordsmen#Orange loses 2 military resource Orange spends 1 resource #
7308,Green,R,5,2021-04-05 21:41:39,III,16,7490386,Green builds Riflemen#Green spends 5 resources #
7309,Green,K,3,2021-04-05 21:41:31,III,16,7490386,Green builds Knights#Green spends 3 resources #
7310,Orange,J,8,2021-04-05 20:50:39,III,16,7490386,Orange builds Journalism#Orange spends 8 resources #
7311,Green,C,5,2021-04-05 17:04:34,III,15,7490386,Green builds Cannon#Green spends 5 resources #
7312,Purple,M,10,2021-04-05 16:53:37,III,15,7490386,Purple builds Multimedia#Purple spends 10 resources #
7313,Purple,S,3,2021-04-05 16:52:39,III,15,7490386,Purple builds Swordsmen#Purple spends 3 resources #
7314,Orange,S,8,2021-04-05 16:23:34,III,15,7490386,Orange builds Scientific Method#Orange spends 8 resources #
7315,Orange,1,4,2021-04-05 16:22:49,III,15,7490386,Orange builds 1 stage of Ocean Liner#Orange spends 4 resources Wonder completed #
7316,Orange,1,2,2021-04-05 16:22:44,III,15,7490386,Orange builds 1 stage of Ocean Liner#Orange spends 2 resources #
7317,Orange,1,2,2021-04-05 16:22:39,III,15,7490386,Orange builds 1 stage of Ocean Liner#Orange spends 2 resources #
7318,Orange,1,4,2021-04-05 16:22:33,III,15,7490386,Orange builds 1 stage of Ocean Liner#Orange spends 4 resources #
7319,Grey,A,6,2021-04-05 15:16:03,III,14,7490386,Grey builds Alchemy#Grey spends 6 resources #
7320,Purple,C,5,2021-04-05 14:02:20,III,14,7490386,Purple builds Cannon#Purple spends 5 resources #
7321,Purple,O,7,2021-04-05 14:02:02,III,14,7490386,Purple builds Opera#Purple spends 7 resources #
7322,Green,I,5,2021-04-05 11:34:41,III,13,7490386,Green builds Iron#Green spends 5 resources #
7323,Green,C,2,2021-04-05 11:33:12,III,13,7490386,Green builds Cannon#Green loses 3 military resource Green spends 2 resources #
7324,Purple,A,5,2021-04-05 11:21:36,III,13,7490386,Purple builds Alchemy#Purple spends 5 resources #
7325,Orange,S,3,2021-04-05 10:57:07,III,13,7490386,Orange builds Swordsmen#Orange spends 3 resources #
7326,Orange,1,3,2021-04-05 10:56:54,III,13,7490386,Orange builds 1 stage of Eiffel Tower#Orange spends 3 resources Wonder completed #
7327,Orange,1,3,2021-04-05 10:56:40,III,13,7490386,Orange builds 1 stage of Eiffel Tower#Orange spends 3 resources #
7328,Orange,S,8,2021-04-02 23:38:47,II,12,7490386,Orange builds Scientific Method#Orange spends 8 resources #
7329,Grey,2,6,2021-04-02 23:18:55,II,11,7490386,Grey builds 2 stages of Transcontinental Railroad#Grey spends 6 resources Wonder completed #
7330,Grey,2,6,2021-04-02 08:04:03,II,10,7490386,Grey builds 2 stages of Transcontinental Railroad#Grey spends 6 resources #
7331,Green,1,2,2021-04-02 07:57:23,II,10,7490386,Green builds 1 stage of Great Wall#Green spends 2 resources Wonder completed #
7332,Green,1,3,2021-04-02 07:57:13,II,10,7490386,Green builds 1 stage of Great Wall#Green spends 3 resources #
7333,Green,1,2,2021-04-02 07:57:06,II,10,7490386,Green builds 1 stage of Great Wall#Green spends 2 resources #
7334,Green,1,2,2021-04-02 07:56:58,II,10,7490386,Green builds 1 stage of Great Wall#Green spends 2 resources #
7335,Purple,C,5,2021-03-31 23:34:17,II,10,7490386,Purple builds Cannon#Purple spends 5 resources #
