,player,event_age,time,age,round,game_id,text
1466,Green,2,2021-06-02 18:15:55,III,13,7492262,Green plays event#Green scores 2 culture Current event: II / Inhabited Territory Increase population by 2 #
1467,Grey,2,2021-06-02 10:53:19,III,12,7492262,Grey plays event#Grey scores 2 culture Current event: II / International Agreement The strongest civilization may immediately take up to 5 civil actions in cards by giving up its next chance to take a political action. Replenish the card row. This may end the Age. #
1468,Green,2,2021-06-01 11:47:45,II,12,7492262,Green plays event#Green scores 2 culture Current event: II / Economic Progress Each player produces immediately: Evaluate corruption. Produce food. Evaluate consumption. Produce resources. CORRUPTION! Purple loses 2 resources Orange produces : 0 food - consumption: 1 Orange produces : 3 resources Purple produces : 2 food - consumption: 1 Purple produces : 1 resources Green produces : 0 food - consumption: 2 Green produces : 6 resources Grey produces : 1 food - consumption: 1 Grey produces : 2 resources #
1469,Purple,2,2021-05-31 10:20:20,II,12,7492262,Purple plays event#Purple scores 2 culture Current event: I / Wealthy Territory 5 resources #
1470,Orange,2,2021-05-31 09:25:42,II,12,7492262,"Orange plays event#Orange scores 2 culture Current event: I / Border Conflict The weakest civilization must destroy one of its own urban building, farm, or mine. The strongest civilization gains 3 resources. Purple produces 3 resources Grey must destroy a mine, farm or urban building #"
1471,Grey,2,2021-05-31 08:45:19,II,11,7492262,Grey plays event#Grey scores 2 culture Future events are now current events. Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to the amount of science it produces. Orange scores 2 science Purple scores 4 science Green scores 4 science Grey scores 5 science #
1472,Purple,2,2021-05-29 05:49:24,II,11,7492262,Purple plays event#Purple scores 2 culture Current event: I / Inhabited Territory Increase population by 1 #
1473,Grey,2,2021-05-26 23:48:18,II,10,7492262,Grey plays event#Grey scores 2 culture Current event: I / Pestilence Each civilization loses 1 population. #
1474,Purple,2,2021-05-25 23:55:18,II,10,7492262,Purple plays event#Purple scores 2 culture Current event: I / Strategic Territory 3 military cards #
1475,Grey,1,2021-05-25 22:12:12,II,8,7492262,Grey plays event#Grey scores 1 culture Current event: I / Rats Each civilization loses all stored food. Orange loses 0 food. Purple loses 1 food. Green loses 0 food. Grey loses 3 food. #
1476,Green,1,2021-05-25 16:49:12,II,8,7492262,Green plays event#Green scores 1 culture Current event: I / Crusades The strongest civilization scores 4 culture. The weakest civilization loses 4 culture. Purple scores 4 culture Green loses 4 culture #
1477,Orange,1,2021-05-25 16:25:50,II,8,7492262,Orange plays event#Orange scores 1 culture Future events are now current events. Current event: I / Rebellion Each civlization immediately spends 2 civil actions (without effect) per discontent worker. Grey loses 2 civil actions on his next turn #
1478,Grey,1,2021-05-25 15:17:54,I,7,7492262,Grey plays event#Grey scores 1 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 7 culture Purple scores 1 culture Green scores 2 culture Grey scores 1 culture #
1479,Grey,1,2021-05-25 13:27:40,I,5,7492262,Grey plays event#Grey scores 1 culture Current event: I / Barbarians If the civilization with the most culture points is one of the two weakest civilizations it loses 1 population. Orange loses 1 population.#
1480,Green,1,2021-05-25 11:11:46,I,5,7492262,Green plays event#Green scores 1 culture Current event: I / Reign of Terror The weakest civilization loses 1 population. Orange loses 1 population #
1481,Orange,1,2021-05-24 23:21:29,I,5,7492262,Orange plays event#Orange scores 1 culture Current event: I / Historic Territory 6 culture #
1482,Grey,1,2021-05-24 22:52:01,I,4,7492262,Grey plays event#Grey scores 1 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 4 resources Purple produces 3 resources Green produces 4 resources Grey produces 3 resources #
1483,Green,1,2021-05-24 16:04:24,I,4,7492262,"Green plays event#Green scores 1 culture Future events are now current events. Current event: A / Development of Civilization Immediately, each civilization may either: increase its population; or build a farm, mine or urban building; or develop a technology. It costs 1 food or 1 resource or 1 science less than usual. #"
1484,Purple,1,2021-05-24 13:03:16,I,4,7492262,Purple plays event#Purple scores 1 culture Current event: A / Development of Religion Each player with an unused worker may immediately build an Age A temple for free. #
1485,Orange,1,2021-05-24 12:47:03,I,4,7492262,Orange plays event#Orange scores 1 culture Current event: A / Development of Politics Each player draws 3 military cards. Orange draws 3 military cards Purple draws 3 military cards Green draws 3 military cards Grey draws 3 military cards #
1486,Grey,1,2021-05-24 12:02:55,I,3,7492262,Grey plays event#Grey scores 1 culture Current event: A / Development of Settlement Each civilization gains 1 population. #
1487,Green,1,2021-05-24 11:49:05,I,3,7492262,Green plays event#Green scores 1 culture Current event: A / Development of Agriculture Each civilization gains 2 food. Orange produces 2 food Purple produces 2 food Green produces 2 food Grey produces 2 food #
1488,Purple,1,2021-05-24 11:41:58,I,3,7492262,Purple plays event#Purple scores 1 culture Current event: A / Development of Trade Routes Each civilization scores 1 science and gains 1 resource and 1 food. #
1489,Grey,3,2021-06-15 11:35:02,IV,17,7492705,Grey plays event#Grey scores 3 culture Current event: II / Wealthy Territory 9 resources #
1490,Green,3,2021-06-15 11:17:31,IV,17,7492705,Green plays event#Green scores 3 culture Current event: II / Economic Progress Each player produces immediately: Evaluate corruption. Produce food. Evaluate consumption. Produce resources. CORRUPTION! Purple loses 4 resources Orange produces : 1 food - consumption: 3 Orange produces : 7 resources Purple produces : 2 food - consumption: 4 Purple produces : 4 resources Green produces : -1 food - consumption: 3 Green produces : 6 resources Grey produces : 0 food - consumption: 3 Grey produces : 6 resources #
1491,Orange,3,2021-06-15 09:49:48,IV,17,7492705,Orange plays event#Orange scores 3 culture Current event: II / Terrorism The civilization with the least culture points destroys 1 urban building of each other civilization. Purple launches terrorist attacks #
1492,Green,3,2021-06-15 07:25:42,III,16,7492705,"Green plays event#Green scores 3 culture Future events are now current events. Current event: II / Emigration Each civilization loses half of its discontent workers, rounded up (return them to your yellow bank). #"
1493,Purple,3,2021-06-15 07:18:58,III,16,7492705,Purple plays event#Purple scores 3 culture Current event: II / Iconoclasm Each civilization with a leader that is not from the current age must remove that leader from play. Napoleon Bonaparte dies #
1494,Purple,2,2021-06-14 23:18:52,III,15,7492705,Purple plays event#Purple scores 2 culture Current event: II / Prosperity Each civilization gains 1 food for each of its happy faces (max 8). Orange produces 2 food Purple produces 4 food Green produces 2 food Grey produces 3 food #
1495,Purple,2,2021-06-14 22:36:19,III,14,7492705,Purple plays event#Purple scores 2 culture Current event: II / Popularization of Science Each civilization scores culture equal to the amount of science it produces. Orange scores 2 culture Purple scores 5 culture Green scores 5 culture Grey scores 4 culture #
1496,Orange,2,2021-06-14 16:31:31,III,13,7492705,"Orange plays event#Orange scores 2 culture Current event: II / Civil Unrest Each civilization loses 4 culture per discontent worker. All civilizations with the most discontent workers also returns 1 blue token to the box. If no one has discontent workers, this event has no effect. Purple loses 4 culture Grey loses 4 culture Purple loses 1 blue token Grey loses 1 blue token #"
1497,Green,2,2021-06-13 21:52:20,II,12,7492705,Green plays event#Green scores 2 culture Current event: II / Ravages of Time Each player chooses one of his or her completed wonder from Age A or I and turns it face down. These wonders lose their effects and produce 2 culture instead. Orange must choose a wonder to ravage The Hanging Gardens crumbles Green must choose a wonder to ravage The Library of Alexandria crumbles #
1498,Orange,2,2021-06-13 09:30:33,II,12,7492705,Orange plays event#Orange scores 2 culture Future events are now current events. Current event: I / Scientific Breakthrough Each civilization immediately scores science equal to the amount of science it produces. Orange scores 4 science Purple scores 3 science Green scores 5 science Grey scores 5 science #
1499,Grey,2,2021-06-11 11:17:15,II,11,7492705,Grey plays event#Grey scores 2 culture Current event: I / Cultural Influence Each civilization immediately scores culture equal to the amount of culture it produces. Orange scores 7 culture Purple scores 3 culture Green scores 4 culture Grey scores 2 culture #
1500,Purple,2,2021-06-11 08:59:37,II,11,7492705,"Purple plays event#Purple scores 2 culture Current event: I / Border Conflict The weakest civilization must destroy one of its own urban building, farm, or mine. The strongest civilization gains 3 resources. Purple produces 3 resources Green must destroy a mine, farm or urban building #"
1501,Green,2,2021-06-11 03:38:46,II,10,7492705,Green plays event#Green scores 2 culture Current event: I / New Deposits Each civilization produces resources immediately. Ignore corruption. Orange produces 3 resources Purple produces 4 resources Green produces 4 resources Grey produces 2 resources #
1502,Purple,2,2021-06-09 22:20:56,II,10,7492705,Purple plays event#Purple scores 2 culture Current event: I / Inhabited Territory Increase population by 1 #
1503,Grey,2,2021-06-09 20:48:23,II,9,7492705,Grey plays event#Grey scores 2 culture Current event: I / Foray Each of the two strongest civilizations gains a total of 3 resources and/or food. Purple and Grey each produce 3 resources and/or food Grey choses first #
1504,Purple,1,2021-06-09 12:41:39,II,8,7492705,Purple plays event#Purple scores 1 culture Future events are now current events. Current event: I / Pestilence Each civilization loses 1 population. #
1505,Grey,1,2021-06-09 11:14:07,II,7,7492705,Grey plays event#Grey scores 1 culture Current event: I / Strategic Territory 3 military cards #
1506,Purple,1,2021-06-08 21:08:18,II,7,7492705,Purple plays event#Purple scores 1 culture Current event: I / Crusades The strongest civilization scores 4 culture. The weakest civilization loses 4 culture. Purple scores 4 culture Green loses 4 culture #
