,player,culture_gen,culture,time,age,round,game_id,text
7665,Orange,4,68,2021-06-14 22:32:40,III,14,7492705,End turn#Orange scores: 4 culture (now 68) 2 science (now 9) 2 food - consumption: 2 (now 2) 5 resources (now 5) Orange draws 1 military card #
7666,Grey,5,47,2021-06-14 22:30:11,III,13,7492705,End turn#Grey scores: 5 culture (now 47) 4 science (now 9) 2 food - consumption: 2 (now 6) 6 resources (now 8) Grey draws 3 military cards #
7667,Green,6,43,2021-06-14 18:43:12,III,13,7492705,End turn#Green scores: FAMINE! Green loses 4 culture. 6 culture (now 43) 5 science (now 12) 0 food - consumption: 1 (now 0) 6 resources (now 6) Green draws 1 military card #
7668,Purple,5,52,2021-06-14 17:13:40,III,13,7492705,End turn#Purple scores: 5 culture (now 52) 5 science (now 10) 3 food - consumption: 3 (now 3) 4 resources (now 10) Purple draws 3 military cards #
7669,Orange,8,64,2021-06-14 16:44:09,III,13,7492705,End turn#Orange scores: 8 culture (now 64) 4 science (now 7) 2 food - consumption: 2 (now 2) 5 resources (now 6) #
7670,Grey,3,46,2021-06-14 13:46:01,III,12,7492705,End turn#Grey scores: 3 culture (now 46) 4 science (now 5) 2 food - consumption: 2 (now 4) 6 resources (now 7) #
7671,Green,6,39,2021-06-14 09:14:42,II,12,7492705,End turn#Green scores: 6 culture (now 39) 5 science (now 10) 0 food - consumption: 1 (now 0) 6 resources (now 8) Green draws 1 military card #
7672,Purple,3,51,2021-06-13 21:51:16,II,12,7492705,End turn#Purple scores: 3 culture (now 51) 5 science (now 5) 2 food - consumption: 2 (now 2) 4 resources (now 9) Purple draws 2 military cards #
7673,Orange,7,54,2021-06-13 09:36:45,II,12,7492705,End turn#Orange scores: 7 culture (now 54) 5 science (now 8) 2 food - consumption: 1 (now 3) 4 resources (now 5) Orange draws 1 military card #
7674,Grey,2,43,2021-06-11 19:29:50,II,11,7492705,End turn#Genghis Khan scores 0 culture. Grey scores: 2 culture (now 43) 5 science (now 10) 2 food - consumption: 2 (now 2) 6 resources (now 10) Grey draws 3 military cards #
7675,Green,4,27,2021-06-11 09:35:36,II,11,7492705,End turn#Green scores: 4 culture (now 27) 5 science (now 6) 0 food - consumption: 1 (now 3) 6 resources (now 9) Green draws 1 military card #
7676,Purple,3,39,2021-06-11 09:04:40,II,11,7492705,End turn#Purple scores: 3 culture (now 39) 3 science (now 3) 0 food - consumption: 2 (now 0) 4 resources (now 12) Purple draws 1 military card #
7677,Orange,7,38,2021-06-11 07:26:56,II,11,7492705,End turn#Orange scores: 7 culture (now 38) 4 science (now 9) 2 food - consumption: 1 (now 2) 4 resources (now 5) Orange draws 1 military card #
7678,Grey,5,37,2021-06-11 07:21:48,II,10,7492705,End turn#Genghis Khan scores 3 culture. Grey scores: 5 culture (now 37) 5 science (now 10) 0 food - consumption: 2 (now 0) 6 resources (now 8) Grey draws 3 military cards #
7679,Green,4,23,2021-06-11 03:41:29,II,10,7492705,End turn#Green scores: 4 culture (now 23) 3 science (now 7) 1 food - consumption: 1 (now 1) 6 resources (now 8) Green draws 3 military cards #
7680,Purple,4,34,2021-06-10 21:30:55,II,10,7492705,End turn#Purple scores: 4 culture (now 34) 3 science (now 11) 0 food - consumption: 2 (now 0) 4 resources (now 7) Purple draws 3 military cards #
7681,Orange,7,31,2021-06-09 22:11:30,II,10,7492705,End turn#Orange scores: 7 culture (now 31) 4 science (now 16) 1 food - consumption: 1 (now 3) 3 resources (now 6) Orange draws 2 military cards #
7682,Grey,5,32,2021-06-09 21:33:34,II,9,7492705,End turn#Genghis Khan scores 3 culture. Grey scores: 5 culture (now 32) 5 science (now 7) 0 food - consumption: 2 (now 0) 2 resources (now 7) Grey draws 3 military cards #
7683,Green,4,17,2021-06-09 20:31:08,II,9,7492705,End turn#Green scores: 4 culture (now 17) 3 science (now 4) 1 food - consumption: 1 (now 2) 4 resources (now 4) Green draws 3 military cards #
7684,Purple,4,28,2021-06-09 17:10:03,II,9,7492705,End turn#Purple scores: 4 culture (now 28) 3 science (now 8) 0 food - consumption: 2 (now 0) 3 resources (now 3) Purple draws 1 military card #
7685,Orange,7,24,2021-06-09 17:06:12,II,9,7492705,End turn#Orange scores: 7 culture (now 24) 4 science (now 15) 1 food - consumption: 1 (now 2) 3 resources (now 3) #
7686,Grey,5,25,2021-06-09 16:39:36,II,8,7492705,End turn#Genghis Khan scores 3 culture. Grey scores: 5 culture (now 25) 4 science (now 10) 0 food - consumption: 2 (now 0) 2 resources (now 5) Grey draws 2 military cards #
7687,Green,4,13,2021-06-09 15:56:53,II,8,7492705,End turn#Green scores: 4 culture (now 13) 1 science (now 1) 1 food - consumption: 1 (now 1) 4 resources (now 5) Green draws 2 military cards #
7688,Purple,4,24,2021-06-09 15:39:29,II,8,7492705,End turn#Purple scores: 4 culture (now 24) 3 science (now 5) 1 food - consumption: 1 (now 3) 3 resources (now 5) Purple draws 3 military cards #
7689,Orange,7,17,2021-06-09 12:40:26,II,8,7492705,End turn#Orange scores: 7 culture (now 17) 4 science (now 11) 1 food - consumption: 1 (now 1) 3 resources (now 3) Orange draws 2 military cards #
7690,Grey,5,20,2021-06-09 12:38:24,II,7,7492705,End turn#Genghis Khan scores 3 culture. Grey scores: 5 culture (now 20) 4 science (now 6) 0 food - consumption: 2 (now 3) 3 resources (now 4) Grey draws 2 military cards #
7691,Green,4,7,2021-06-09 11:09:03,II,7,7492705,End turn#Green scores: 4 culture (now 7) 1 science (now 4) 1 food - consumption: 1 (now 2) 4 resources (now 4) Green draws 2 military cards #
7692,Purple,4,19,2021-06-08 22:04:07,II,7,7492705,End turn#Purple scores: CORRUPTION! Purple loses 2 resources 4 culture (now 19) 3 science (now 7) 0 food - consumption: 2 (now 2) 3 resources (now 5) Purple draws 3 military cards #
7693,Orange,2,10,2021-06-08 19:58:16,I,7,7492705,End turn#Orange scores: 2 culture (now 10) 4 science (now 10) 1 food - consumption: 1 (now 1) 3 resources (now 3) Orange draws 1 military card #
7694,Grey,5,14,2021-06-08 15:53:02,I,6,7492705,End turn#Genghis Khan scores 3 culture. Grey scores: 5 culture (now 14) 4 science (now 9) 1 food - consumption: 1 (now 3) 3 resources (now 3) Grey draws 3 military cards #
7695,Green,1,7,2021-06-08 15:48:37,I,6,7492705,End turn#Green scores: 1 culture (now 7) 1 science (now 3) 1 food - consumption: 1 (now 1) 4 resources (now 9) Green draws 3 military cards #
7696,Purple,3,10,2021-06-08 15:44:32,I,6,7492705,End turn#Purple scores: 3 culture (now 10) 2 science (now 7) 1 food - consumption: 1 (now 1) 3 resources (now 7) Purple draws 3 military cards #
7697,Orange,2,8,2021-06-08 14:49:03,I,6,7492705,End turn#Orange scores: 2 culture (now 8) 4 science (now 6) 1 food - consumption: 1 (now 1) 3 resources (now 3) Orange draws 2 military cards #
7698,Grey,5,8,2021-06-08 06:54:47,I,5,7492705,End turn#Genghis Khan scores 3 culture. Grey scores: 5 culture (now 8) 2 science (now 9) 1 food - consumption: 1 (now 1) 3 resources (now 6) Grey draws 1 military card #
7699,Green,1,6,2021-06-08 06:14:12,I,5,7492705,End turn#Green scores: 1 culture (now 6) 1 science (now 5) 1 food - consumption: 1 (now 3) 4 resources (now 5) Green draws 1 military card #
7700,Purple,3,7,2021-06-07 17:06:40,I,5,7492705,End turn#Purple scores: 3 culture (now 7) 2 science (now 7) 1 food - consumption: 1 (now 2) 3 resources (now 4) Purple draws 2 military cards #
7701,Orange,2,5,2021-06-07 16:37:08,I,5,7492705,End turn#Orange scores: 2 culture (now 5) 4 science (now 8) 1 food - consumption: 1 (now 2) 3 resources (now 4) #
7702,Grey,2,3,2021-06-07 16:17:57,I,4,7492705,End turn#Grey scores: 2 culture (now 3) 2 science (now 7) 1 food - consumption: 1 (now 3) 3 resources (now 3) Grey draws 1 military card #
7703,Green,1,4,2021-06-07 16:10:02,I,4,7492705,End turn#Green scores: 1 culture (now 4) 1 science (now 3) 1 food - consumption: 1 (now 2) 4 resources (now 4) #
7704,Purple,1,4,2021-06-07 14:56:37,I,4,7492705,End turn#Purple scores: 1 culture (now 4) 2 science (now 5) 1 food - consumption: 1 (now 1) 3 resources (now 5) #
7705,Orange,1,3,2021-06-07 14:46:51,I,4,7492705,End turn#Orange scores: 1 culture (now 3) 2 science (now 8) 1 food - consumption: 1 (now 2) 3 resources (now 3) Orange draws 2 military cards #
7706,Grey,1,1,2021-06-07 14:28:03,I,3,7492705,End turn#Grey scores: 1 culture (now 1) 1 science (now 5) 1 food - consumption: 1 (now 2) 3 resources (now 6) Grey draws 2 military cards #
7707,Green,1,2,2021-06-07 14:24:56,I,3,7492705,End turn#Green scores: 1 culture (now 2) 1 science (now 2) 2 food - consumption: 0 (now 6) 3 resources (now 4) Green draws 2 military cards #
7708,Purple,1,2,2021-06-07 12:41:56,I,3,7492705,End turn#Purple scores: 1 culture (now 2) 2 science (now 4) 1 food - consumption: 1 (now 1) 3 resources (now 5) #
7709,Orange,0,1,2021-06-07 11:40:14,I,3,7492705,End turn#Orange scores: 0 culture (now 1) 2 science (now 4) 1 food - consumption: 1 (now 1) 3 resources (now 3) Orange draws 2 military cards #
7710,Grey,0,0,2021-06-07 09:59:23,I,2,7492705,End turn#Grey scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 3) Grey draws 2 military cards #
7711,Green,0,0,2021-06-07 09:44:48,I,2,7492705,End turn#Green scores: 0 culture (now 0) 1 science (now 3) 2 food - consumption: 0 (now 4) 2 resources (now 4) Green draws 2 military cards #
7712,Purple,0,0,2021-06-07 08:18:32,I,2,7492705,End turn#Purple scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 4) Purple draws 2 military cards #
7713,Orange,0,0,2021-06-07 07:34:38,I,2,7492705,End turn#Orange scores: 0 culture (now 0) 1 science (now 2) 2 food - consumption: 0 (now 2) 3 resources (now 3) Orange draws 2 military cards #
7714,Grey,0,0,2021-06-07 06:58:34,A,1,7492705,End turn#Grey scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
7715,Green,0,0,2021-06-04 12:04:02,A,1,7492705,End turn#Green scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
7716,Purple,0,0,2021-06-04 12:02:43,A,1,7492705,End turn#Purple scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
7717,Orange,0,0,2021-06-04 11:18:36,A,1,7492705,End turn#Orange scores: 0 culture (now 0) 1 science (now 1) 2 food - consumption: 0 (now 2) 2 resources (now 2) #
7718,Grey,5,125,2021-06-26 14:57:34,IV,19,7493040,End turn#Grey scores: 5 culture (now 125) 2 science (now 4) 1 food - consumption: 3 (now 1) 13 resources (now 16) #
7719,Grey,5,125,2021-06-26 14:57:34,IV,18,7493040,End turn#Grey scores: 5 culture (now 125) 2 science (now 4) 1 food - consumption: 3 (now 1) 13 resources (now 16) #
7720,Green,7,104,2021-06-26 09:00:37,IV,18,7493040,End turn#Winston Churchill scores 3 culture. Green scores: 7 culture (now 104) 6 science (now 9) 3 food - consumption: 4 (now 6) 6 resources (now 6) #
7721,Purple,18,125,2021-06-25 21:29:38,IV,18,7493040,End turn#Purple scores: 18 culture (now 125) 13 science (now 18) 2 food - consumption: 4 (now 8) 9 resources (now 10) #
7722,Orange,8,89,2021-06-25 21:08:50,IV,18,7493040,End turn#Orange scores: FAMINE! Orange loses 4 culture. 8 culture (now 89) 12 science (now 13) 0 food - consumption: 2 (now 0) 8 resources (now 9) #
7723,Grey,5,88,2021-06-25 20:56:40,IV,17,7493040,End turn#Grey scores: 5 culture (now 88) 2 science (now 2) 2 food - consumption: 2 (now 9) 13 resources (now 15) #
7724,Green,7,83,2021-06-25 20:31:27,IV,17,7493040,End turn#Winston Churchill scores 3 culture. Green scores: CORRUPTION! Green loses 2 resources 7 culture (now 83) 6 science (now 12) 3 food - consumption: 4 (now 10) 4 resources (now 9) #
7725,Purple,18,85,2021-06-25 17:44:13,III,17,7493040,End turn#Purple scores: 18 culture (now 85) 5 science (now 13) 2 food - consumption: 4 (now 6) 9 resources (now 12) Purple draws 3 military cards #
7726,Orange,5,53,2021-06-25 17:30:50,III,17,7493040,End turn#Orange scores: FAMINE! Orange loses 4 culture. 5 culture (now 53) 12 science (now 13) 0 food - consumption: 2 (now 0) 8 resources (now 20) Orange draws 3 military cards #
7727,Grey,5,69,2021-06-25 17:21:17,III,16,7493040,End turn#Grey scores: CORRUPTION! Grey loses 2 resources 5 culture (now 69) 3 science (now 9) 2 food - consumption: 2 (now 7) 5 resources (now 20) Grey draws 2 military cards #
7728,Green,7,54,2021-06-25 17:08:46,III,16,7493040,End turn#Winston Churchill scores 3 culture. Green scores: 7 culture (now 54) 6 science (now 6) 4 food - consumption: 3 (now 7) 6 resources (now 10) Green draws 3 military cards #
7729,Purple,10,50,2021-06-25 16:18:36,III,16,7493040,End turn#Purple scores: 10 culture (now 50) 5 science (now 8) 3 food - consumption: 3 (now 6) 9 resources (now 12) Purple draws 3 military cards #
7730,Orange,5,54,2021-06-25 16:07:51,III,16,7493040,End turn#Orange scores: 5 culture (now 54) 6 science (now 15) -1 food - consumption: 3 (now 0) 8 resources (now 12) Orange draws 3 military cards #
7731,Grey,5,59,2021-06-25 16:01:59,III,15,7493040,End turn#Grey scores: 5 culture (now 59) 3 science (now 6) 2 food - consumption: 2 (now 7) 7 resources (now 10) Grey draws 2 military cards #
7732,Green,6,44,2021-06-25 15:57:26,III,15,7493040,End turn#Winston Churchill scores 3 culture. Green scores: CORRUPTION! Green loses 2 resources 6 culture (now 44) 6 science (now 7) 1 food - consumption: 3 (now 7) 4 resources (now 11) Green draws 3 military cards #
7733,Purple,2,37,2021-06-25 15:23:42,III,15,7493040,End turn#Purple scores: 2 culture (now 37) 5 science (now 13) 0 food - consumption: 3 (now 3) 9 resources (now 13) Purple draws 2 military cards #
7734,Orange,2,49,2021-06-25 15:14:27,III,15,7493040,End turn#Orange scores: 2 culture (now 49) 6 science (now 16) 0 food - consumption: 2 (now 5) 8 resources (now 8) Orange draws 3 military cards #
7735,Grey,3,54,2021-06-25 14:59:40,III,14,7493040,End turn#Grey scores: 3 culture (now 54) 4 science (now 8) 0 food - consumption: 2 (now 2) 7 resources (now 7) Grey draws 2 military cards #
7736,Green,3,38,2021-06-25 14:57:22,III,14,7493040,End turn#Green scores: 3 culture (now 38) 6 science (now 9) 1 food - consumption: 3 (now 1) 6 resources (now 10) #
7737,Purple,2,32,2021-06-25 14:41:25,III,14,7493040,End turn#Purple scores: 2 culture (now 32) 6 science (now 8) 1 food - consumption: 2 (now 3) 9 resources (now 11) Purple draws 3 military cards #
7738,Orange,2,35,2021-06-25 14:27:41,III,14,7493040,End turn#Orange scores: 2 culture (now 35) 6 science (now 13) 0 food - consumption: 2 (now 2) 5 resources (now 7) Orange draws 3 military cards #
7739,Grey,3,47,2021-06-25 14:15:30,III,13,7493040,End turn#Grey scores: 3 culture (now 47) 4 science (now 4) 0 food - consumption: 2 (now 2) 5 resources (now 8) #
7740,Green,3,32,2021-06-25 13:27:48,III,13,7493040,End turn#Green scores: 3 culture (now 32) 3 science (now 9) 1 food - consumption: 3 (now 5) 6 resources (now 10) Green draws 1 military card #
7741,Purple,2,21,2021-06-25 09:25:50,III,13,7493040,End turn#Purple scores: 2 culture (now 21) 6 science (now 19) 1 food - consumption: 2 (now 2) 9 resources (now 11) Purple draws 3 military cards #
7742,Orange,2,33,2021-06-25 08:15:51,III,13,7493040,End turn#Orange scores: 2 culture (now 33) 6 science (now 7) 0 food - consumption: 2 (now 2) 5 resources (now 5) Orange draws 3 military cards #
7743,Grey,3,44,2021-06-24 10:04:51,III,12,7493040,End turn#Grey scores: 3 culture (now 44) 1 science (now 6) 1 food - consumption: 1 (now 5) 5 resources (now 8) Grey draws 2 military cards #
7744,Green,3,30,2021-06-24 09:48:05,II,12,7493040,End turn#Green scores: 3 culture (now 30) 2 science (now 9) 2 food - consumption: 2 (now 9) 6 resources (now 7) Green draws 3 military cards #
7745,Purple,2,20,2021-06-24 09:39:39,II,12,7493040,End turn#Purple scores: 2 culture (now 20) 6 science (now 13) 1 food - consumption: 2 (now 1) 5 resources (now 6) Purple draws 3 military cards #
7746,Orange,2,29,2021-06-24 06:44:31,II,12,7493040,End turn#Orange scores: 2 culture (now 29) 6 science (now 7) 1 food - consumption: 1 (now 3) 5 resources (now 6) Orange draws 3 military cards #
7747,Grey,4,39,2021-06-24 06:29:55,II,11,7493040,End turn#Grey scores: 4 culture (now 39) 4 science (now 5) 1 food - consumption: 1 (now 4) 4 resources (now 6) Grey draws 3 military cards #
7748,Green,3,27,2021-06-24 04:55:29,II,11,7493040,End turn#Green scores: 3 culture (now 27) 3 science (now 6) 2 food - consumption: 2 (now 7) 5 resources (now 6) Green draws 2 military cards #
7749,Purple,2,12,2021-06-23 23:09:10,II,11,7493040,End turn#Purple scores: FAMINE! Purple loses 4 culture. 2 culture (now 12) 6 science (now 8) 0 food - consumption: 1 (now 0) 5 resources (now 5) Purple draws 3 military cards #
7750,Orange,2,27,2021-06-23 18:52:58,II,11,7493040,End turn#Orange scores: 2 culture (now 27) 4 science (now 9) 1 food - consumption: 1 (now 5) 5 resources (now 7) Orange draws 3 military cards #
7751,Grey,4,29,2021-06-23 09:11:37,II,10,7493040,End turn#Grey scores: 4 culture (now 29) 4 science (now 4) 1 food - consumption: 1 (now 3) 3 resources (now 5) Grey draws 2 military cards #
7752,Green,3,21,2021-06-23 08:47:34,II,10,7493040,End turn#Green scores: 3 culture (now 21) 3 science (now 3) 2 food - consumption: 2 (now 5) 4 resources (now 4) Green draws 2 military cards #
7753,Purple,2,12,2021-06-23 08:37:42,II,10,7493040,End turn#Purple scores: CORRUPTION! Purple loses 2 resources FAMINE! Purple loses 4 culture. 2 culture (now 12) 5 science (now 5) 0 food - consumption: 1 (now 0) 3 resources (now 8) Purple draws 3 military cards #
7754,Orange,2,21,2021-06-23 05:49:03,II,10,7493040,End turn#Orange scores: CORRUPTION! Orange loses 2 resources 2 culture (now 21) 2 science (now 9) 1 food - consumption: 1 (now 7) 5 resources (now 11) Orange draws 3 military cards #
7755,Grey,4,23,2021-06-22 22:52:54,II,9,7493040,End turn#Grey scores: 4 culture (now 23) 2 science (now 6) 1 food - consumption: 1 (now 2) 3 resources (now 6) Grey draws 2 military cards #
7756,Green,3,18,2021-06-22 20:33:58,II,9,7493040,End turn#Green scores: 3 culture (now 18) 1 science (now 5) 2 food - consumption: 2 (now 3) 3 resources (now 3) Green draws 1 military card #
7757,Purple,2,13,2021-06-22 20:00:02,II,9,7493040,End turn#Purple scores: FAMINE! Purple loses 4 culture. 2 culture (now 13) 5 science (now 12) 0 food - consumption: 1 (now 0) 3 resources (now 7) Purple draws 2 military cards #
7758,Orange,2,17,2021-06-22 18:31:06,II,9,7493040,End turn#Orange scores: 2 culture (now 17) 2 science (now 7) 2 food - consumption: 1 (now 6) 4 resources (now 8) Orange draws 2 military cards #
7759,Grey,4,18,2021-06-22 14:45:10,II,8,7493040,End turn#Grey scores: 4 culture (now 18) 2 science (now 9) 1 food - consumption: 1 (now 1) 3 resources (now 3) Grey draws 3 military cards #
