,player,resource_gen,resource,time,age,round,game_id,text
2815,Green,3,3,2021-01-09 20:03:20,I,2,7487030,End turn#Green scores: 2 food - consumption: 0 (now 3) 3 resources (now 3) Green draws 2 military cards 0 culture (now 0) 1 science (now 2) #
2816,Purple,3,3,2021-01-09 17:57:36,I,2,7487030,End turn#Purple scores: 2 food - consumption: 0 (now 2) 3 resources (now 3) Purple draws 2 military cards 0 culture (now 0) 1 science (now 2) #
2817,Orange,3,3,2021-01-09 01:46:46,I,2,7487030,End turn#Orange scores: 2 food - consumption: 0 (now 4) 3 resources (now 3) Orange draws 4 military cards 0 culture (now 0) 1 science (now 2) #
2818,Grey,2,2,2021-01-08 23:06:48,I,2,7487030,End turn#Grey scores: 2 food - consumption: 0 (now 2) 2 resources (now 2) 0 culture (now 0) 1 science (now 1) Age I begins. #
2819,Green,2,2,2021-01-08 21:16:27,A,1,7487030,End turn#Green scores: 2 food - consumption: 0 (now 2) 2 resources (now 2) 0 culture (now 0) 1 science (now 1) #
2820,Purple,2,2,2021-01-08 21:13:42,A,1,7487030,End turn#Purple scores: 2 food - consumption: 0 (now 2) 2 resources (now 2) 0 culture (now 0) 1 science (now 1) #
2821,Orange,2,2,2021-01-06 19:10:47,A,1,7487030,End turn#Orange scores: 2 food - consumption: 0 (now 2) 2 resources (now 2) 0 culture (now 0) 1 science (now 1) #
2822,Grey,3,5,2021-02-16 21:56:23,IV,20,7488202,End turn#Grey scores: 3 food - consumption: 3 (now 5) 3 resources (now 5) 9 culture (now 79) 10 science (now 10) #
2823,Green,6,7,2021-02-16 21:20:24,IV,19,7488202,End turn#Green scores: 4 food - consumption: 6 (now 8) 6 resources (now 7) 15 culture (now 102) 7 science (now 14) #
2824,Orange,7,15,2021-02-16 21:07:58,IV,19,7488202,End turn#Orange scores: 6 food - consumption: 3 (now 10) 7 resources (now 15) 16 culture (now 98) 9 science (now 19) #
2825,Grey,6,9,2021-02-16 19:54:06,IV,19,7488202,End turn#Grey scores: 4 food - consumption: 2 (now 7) 6 resources (now 9) Grey draws 3 military cards 8 culture (now 61) 10 science (now 17) Age IV begins. Each player loses 2 yellow tokens William Shakespeare dies. #
2826,Green,6,7,2021-02-16 17:09:56,III,18,7488202,End turn#Green scores: 6 food - consumption: 4 (now 11) 6 resources (now 7) Green draws 3 military cards 9 culture (now 81) 7 science (now 11) #
2827,Orange,7,19,2021-02-16 16:44:41,III,18,7488202,End turn#Orange scores: 2 food - consumption: 3 (now 4) 7 resources (now 19) Orange draws 1 military card 13 culture (now 82) 10 science (now 10) #
2828,Grey,6,8,2021-02-16 16:00:55,III,18,7488202,End turn#Grey scores: 4 food - consumption: 2 (now 7) 6 resources (now 8) Grey draws 3 military cards 4 culture (now 50) 10 science (now 14) #
2829,Green,6,8,2021-02-16 13:16:17,III,17,7488202,End turn#Green scores: 7 food - consumption: 3 (now 10) 6 resources (now 8) Green draws 3 military cards 9 culture (now 72) 7 science (now 15) #
2830,Orange,7,11,2021-02-16 12:56:54,III,17,7488202,End turn#Orange scores: 2 food - consumption: 3 (now 6) 7 resources (now 11) Orange draws 2 military cards 13 culture (now 69) 10 science (now 11) #
2831,Grey,6,9,2021-02-16 12:50:56,III,17,7488202,End turn#Grey scores: 4 food - consumption: 2 (now 7) 6 resources (now 9) Grey draws 2 military cards 4 culture (now 40) 10 science (now 15) #
2832,Green,6,15,2021-02-16 10:40:32,III,16,7488202,End turn#Green scores: 7 food - consumption: 3 (now 9) 6 resources (now 15) Green draws 3 military cards 9 culture (now 63) 4 science (now 8) #
2833,Orange,7,12,2021-02-16 09:02:20,III,16,7488202,End turn#Orange scores: 3 food - consumption: 2 (now 8) 7 resources (now 12) 9 culture (now 56) 6 science (now 10) #
2834,Grey,6,21,2021-02-16 08:36:27,III,16,7488202,End turn#Grey scores: 3 food - consumption: 3 (now 3) 6 resources (now 21) Grey draws 3 military cards 4 culture (now 24) 5 science (now 14) #
2835,Green,6,18,2021-02-14 09:40:57,III,15,7488202,End turn#Green scores: 4 food - consumption: 3 (now 7) 6 resources (now 18) Green draws 3 military cards 9 culture (now 54) 4 science (now 4) #
2836,Purple,5,10,2021-02-13 08:23:08,III,15,7488202,End turn#Purple scores: 1 food - consumption: 2 (now 1) 5 resources (now 10) 5 culture (now 49) 1 science (now 2) #
2837,Orange,7,13,2021-02-13 08:14:54,III,15,7488202,End turn#Orange scores: 3 food - consumption: 2 (now 9) 7 resources (now 13) 7 culture (now 47) 4 science (now 12) #
2838,Green,7,11,2021-02-11 16:29:56,III,14,7488202,End turn#Green scores: 1 food - consumption: 3 (now 3) 7 resources (now 11) Green draws 3 military cards 9 culture (now 45) 4 science (now 13) #
2839,Purple,5,10,2021-02-11 12:51:11,III,14,7488202,End turn#Purple scores: 1 food - consumption: 2 (now 4) 5 resources (now 10) Purple draws 1 military card 5 culture (now 46) 3 science (now 7) #
2840,Orange,6,7,2021-02-11 12:37:33,III,14,7488202,End turn#Orange scores: 3 food - consumption: 2 (now 6) 6 resources (now 7) Orange draws 3 military cards 5 culture (now 40) 4 science (now 8) #
2841,Grey,7,12,2021-02-11 12:27:12,III,14,7488202,End turn#Grey scores: 4 food - consumption: 2 (now 5) 7 resources (now 12) Grey draws 2 military cards 1 culture (now 11) 4 science (now 5) #
2842,Green,7,8,2021-02-11 11:03:14,III,13,7488202,End turn#Green scores: 2 food - consumption: 2 (now 2) 7 resources (now 8) Green draws 3 military cards 7 culture (now 34) 5 science (now 15) Age III begins. Each player loses 2 yellow tokens #
2843,Purple,5,7,2021-02-11 10:21:31,II,13,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 3) 5 resources (now 7) 4 culture (now 41) 4 science (now 4) #
2844,Orange,6,10,2021-02-11 10:18:46,II,13,7488202,End turn#Orange scores: 3 food - consumption: 2 (now 7) 6 resources (now 10) 5 culture (now 35) 4 science (now 4) #
2845,Grey,7,10,2021-02-11 10:13:27,II,13,7488202,End turn#Grey scores: 4 food - consumption: 2 (now 5) 7 resources (now 10) Grey draws 2 military cards 1 culture (now 10) 4 science (now 12) #
2846,Green,6,6,2021-02-10 22:19:21,II,12,7488202,End turn#Green scores: 2 food - consumption: 2 (now 4) 6 resources (now 6) Green draws 3 military cards 3 culture (now 27) 5 science (now 10) #
2847,Purple,5,6,2021-02-10 22:15:53,II,12,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 2) 5 resources (now 6) Purple draws 2 military cards 4 culture (now 37) 4 science (now 5) #
2848,Orange,6,6,2021-02-10 21:49:22,II,12,7488202,End turn#Orange scores: 3 food - consumption: 2 (now 4) 6 resources (now 6) 5 culture (now 30) 4 science (now 6) #
2849,Grey,7,8,2021-02-10 18:14:18,II,12,7488202,End turn#Grey scores: 1 food - consumption: 2 (now 1) 7 resources (now 8) Grey draws 2 military cards 1 culture (now 9) 4 science (now 4) #
2850,Green,4,8,2021-02-10 18:10:12,II,11,7488202,End turn#Green scores: 2 food - consumption: 2 (now 6) 4 resources (now 8) Green draws 3 military cards 3 culture (now 24) 5 science (now 5) #
2851,Purple,3,4,2021-02-08 08:07:57,II,11,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 1) 3 resources (now 4) Purple draws 2 military cards 4 culture (now 33) 4 science (now 8) #
2852,Orange,6,6,2021-02-08 06:36:58,II,11,7488202,End turn#Orange scores: 3 food - consumption: 2 (now 3) 6 resources (now 6) Orange draws 2 military cards 5 culture (now 25) 4 science (now 5) #
2853,Grey,5,7,2021-02-07 18:38:42,II,11,7488202,End turn#Grey scores: 0 food - consumption: 2 (now 0) 5 resources (now 7) Grey draws 1 military card 1 culture (now 8) 4 science (now 9) #
2854,Green,4,4,2021-02-07 10:41:22,II,10,7488202,End turn#Green scores: 2 food - consumption: 2 (now 4) 4 resources (now 4) Green draws 1 military card 3 culture (now 19) 5 science (now 5) #
2855,Purple,3,4,2021-02-06 02:07:15,II,10,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 1) 3 resources (now 4) 3 culture (now 29) 3 science (now 4) #
2856,Orange,6,8,2021-02-06 00:13:45,II,10,7488202,End turn#Orange scores: 3 food - consumption: 2 (now 3) 6 resources (now 8) Orange draws 2 military cards 3 culture (now 18) 2 science (now 7) #
2857,Grey,3,9,2021-02-05 23:33:35,II,10,7488202,End turn#Grey scores: 0 food - consumption: 2 (now 0) 3 resources (now 9) 1 culture (now 7) 4 science (now 10) #
2858,Green,4,5,2021-02-05 12:28:07,II,9,7488202,End turn#Green scores: 2 food - consumption: 2 (now 2) 4 resources (now 5) Green draws 3 military cards 3 culture (now 16) 5 science (now 11) #
2859,Purple,3,4,2021-02-05 11:13:22,II,9,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 3) 3 resources (now 4) Purple draws 2 military cards 5 culture (now 26) 3 science (now 4) #
2860,Orange,4,5,2021-02-05 06:50:18,II,9,7488202,End turn#Orange scores: 3 food - consumption: 2 (now 6) 4 resources (now 5) Orange draws 2 military cards 3 culture (now 15) 2 science (now 10) #
2861,Grey,3,4,2021-02-05 00:16:28,II,9,7488202,End turn#Grey scores: 0 food - consumption: 2 (now 0) 3 resources (now 4) 1 culture (now 6) 4 science (now 6) #
2862,Green,3,4,2021-02-04 18:40:44,II,8,7488202,End turn#Green scores: 2 food - consumption: 2 (now 2) 3 resources (now 4) Green draws 2 military cards 3 culture (now 11) 5 science (now 11) #
2863,Purple,3,3,2021-02-04 12:23:29,II,8,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 3) 3 resources (now 3) Purple draws 2 military cards 5 culture (now 21) 3 science (now 11) #
2864,Orange,4,4,2021-02-04 12:21:03,II,8,7488202,End turn#Orange scores: 3 food - consumption: 2 (now 3) 4 resources (now 4) Orange draws 2 military cards 2 culture (now 12) 2 science (now 8) #
2865,Grey,3,3,2021-02-04 11:46:51,II,8,7488202,End turn#Grey scores: 1 food - consumption: 1 (now 3) 3 resources (now 3) 1 culture (now 5) 2 science (now 6) Age II begins. Each player loses 2 yellow tokens Ramesses II dies. Forefather Czech dies. Alexander the Great dies. #
2866,Green,3,4,2021-02-04 08:39:44,I,7,7488202,End turn#Green scores: 3 food - consumption: 1 (now 7) 3 resources (now 4) Green draws 2 military cards 3 culture (now 8) 5 science (now 10) #
2867,Purple,4,5,2021-02-04 08:35:56,I,7,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 2) 4 resources (now 5) Purple draws 1 military card 3 culture (now 16) 2 science (now 12) #
2868,Orange,3,4,2021-02-03 21:19:07,I,7,7488202,End turn#Orange scores: 2 food - consumption: 1 (now 4) 3 resources (now 4) Orange draws 2 military cards 2 culture (now 10) 2 science (now 6) #
2869,Grey,3,3,2021-02-03 21:10:40,I,7,7488202,End turn#Grey scores: 1 food - consumption: 1 (now 2) 3 resources (now 3) Grey draws 1 military card 1 culture (now 4) 2 science (now 6) #
2870,Green,3,8,2021-02-03 18:29:52,I,6,7488202,End turn#Green scores: 3 food - consumption: 1 (now 4) 3 resources (now 8) Green draws 1 military card 1 culture (now 5) 4 science (now 5) #
2871,Purple,4,5,2021-02-03 16:55:15,I,6,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 1) 4 resources (now 5) Purple draws 1 military card 1 culture (now 6) 2 science (now 10) #
2872,Orange,3,7,2021-02-03 16:52:39,I,6,7488202,End turn#Orange scores: 1 food - consumption: 1 (now 2) 3 resources (now 7) Orange draws 1 military card 2 culture (now 8) 2 science (now 7) #
2873,Grey,3,3,2021-02-03 16:47:48,I,6,7488202,End turn#Grey scores: 1 food - consumption: 1 (now 1) 3 resources (now 3) Grey draws 2 military cards 1 culture (now 3) 2 science (now 7) #
2874,Green,3,6,2021-02-03 16:27:03,I,5,7488202,End turn#Green scores: 1 food - consumption: 1 (now 1) 3 resources (now 6) 1 culture (now 3) 4 science (now 4) #
2875,Purple,4,6,2021-02-03 15:55:46,I,5,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 3) 4 resources (now 6) 1 culture (now 5) 2 science (now 8) #
2876,Orange,3,6,2021-02-03 15:48:25,I,5,7488202,End turn#Orange scores: 1 food - consumption: 1 (now 1) 3 resources (now 6) 2 culture (now 6) 2 science (now 8) #
2877,Grey,3,3,2021-02-03 14:17:10,I,5,7488202,End turn#Grey scores: 1 food - consumption: 1 (now 3) 3 resources (now 3) Grey draws 3 military cards 1 culture (now 2) 2 science (now 5) #
2878,Green,3,6,2021-02-03 14:08:16,I,4,7488202,End turn#Green scores: 1 food - consumption: 1 (now 3) 3 resources (now 6) Green draws 1 military card 1 culture (now 2) 2 science (now 2) #
2879,Purple,2,5,2021-02-03 13:49:23,I,4,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 2) 2 resources (now 5) Purple draws 2 military cards 1 culture (now 3) 2 science (now 7) #
2880,Orange,3,3,2021-02-03 12:40:03,I,4,7488202,End turn#Orange scores: 1 food - consumption: 1 (now 4) 3 resources (now 3) Orange draws 2 military cards 2 culture (now 3) 2 science (now 6) #
2881,Grey,3,4,2021-02-03 10:57:33,I,4,7488202,End turn#Grey scores: 1 food - consumption: 1 (now 2) 3 resources (now 4) Grey draws 3 military cards 0 culture (now 1) 1 science (now 3) #
2882,Green,3,4,2021-02-02 17:43:10,I,3,7488202,End turn#Green scores: 1 food - consumption: 1 (now 3) 3 resources (now 4) Green draws 1 military card 0 culture (now 0) 2 science (now 4) #
2883,Purple,2,2,2021-02-02 17:36:02,I,3,7488202,End turn#Purple scores: 1 food - consumption: 1 (now 5) 2 resources (now 2) Purple draws 2 military cards 0 culture (now 1) 2 science (now 5) #
2884,Orange,3,3,2021-02-02 17:19:45,I,3,7488202,End turn#Orange scores: 1 food - consumption: 1 (now 1) 3 resources (now 3) Orange draws 2 military cards 0 culture (now 0) 2 science (now 4) #
2885,Grey,3,4,2021-02-02 17:13:08,I,3,7488202,End turn#Grey scores: 2 food - consumption: 0 (now 2) 3 resources (now 4) Grey draws 4 military cards 0 culture (now 0) 1 science (now 2) #
2886,Green,3,3,2021-02-02 16:51:35,I,2,7488202,End turn#Green scores: 2 food - consumption: 0 (now 2) 3 resources (now 3) Green draws 2 military cards 0 culture (now 0) 1 science (now 2) #
2887,Purple,2,3,2021-02-02 16:12:08,I,2,7488202,End turn#Purple scores: 2 food - consumption: 0 (now 4) 2 resources (now 3) Purple draws 2 military cards 0 culture (now 0) 2 science (now 3) #
2888,Orange,3,3,2021-02-02 15:58:42,I,2,7488202,End turn#Orange scores: 2 food - consumption: 0 (now 4) 3 resources (now 3) Orange draws 2 military cards 0 culture (now 0) 1 science (now 2) #
2889,Grey,2,2,2021-02-02 15:47:53,I,2,7488202,End turn#Grey scores: 2 food - consumption: 0 (now 2) 2 resources (now 2) 0 culture (now 0) 1 science (now 1) Age I begins. #
2890,Green,2,2,2021-02-02 15:23:47,A,1,7488202,End turn#Green scores: 2 food - consumption: 0 (now 2) 2 resources (now 2) 0 culture (now 0) 1 science (now 1) #
2891,Purple,2,2,2021-02-02 15:22:59,A,1,7488202,End turn#Purple scores: 2 food - consumption: 0 (now 2) 2 resources (now 2) 0 culture (now 0) 1 science (now 1) #
2892,Orange,2,2,2021-02-02 15:22:13,A,1,7488202,End turn#Orange scores: 2 food - consumption: 0 (now 2) 2 resources (now 2) 0 culture (now 0) 1 science (now 1) #
2893,Grey,7,8,2021-03-03 13:17:02,IV,18,7488850,End turn#Grey scores: 10 culture (now 91) 10 science (now 19) 2 food - consumption: 4 (now 5) 7 resources (now 8) #
2894,Grey,7,8,2021-03-03 13:17:01,IV,17,7488850,End turn#Grey scores: 10 culture (now 91) 10 science (now 19) 2 food - consumption: 4 (now 5) 7 resources (now 8) #
2895,Green,6,6,2021-03-03 11:21:36,IV,17,7488850,End turn#Green scores: 14 culture (now 111) 2 science (now 8) 1 food - consumption: 3 (now 2) 6 resources (now 6) #
2896,Purple,6,6,2021-03-03 11:13:49,IV,17,7488850,End turn#Purple scores: 11 culture (now 113) 11 science (now 11) 3 food - consumption: 3 (now 9) 6 resources (now 6) #
2897,Orange,6,7,2021-03-02 17:28:50,IV,17,7488850,End turn#Orange scores: 9 culture (now 95) 9 science (now 12) 0 food - consumption: 2 (now 3) 6 resources (now 7) #
2898,Grey,6,9,2021-03-02 16:31:31,IV,16,7488850,End turn#Grey scores: 7 culture (now 72) 6 science (now 9) 3 food - consumption: 3 (now 5) 6 resources (now 9) #
2899,Green,4,5,2021-03-02 16:23:52,III,16,7488850,End turn#Green scores: 14 culture (now 80) 2 science (now 6) 2 food - consumption: 2 (now 5) 4 resources (now 5) Green draws 3 military cards #
2900,Purple,6,7,2021-03-02 16:14:17,III,16,7488850,End turn#Purple scores: 8 culture (now 85) 9 science (now 16) 4 food - consumption: 2 (now 16) 6 resources (now 7) NO MILITARY CARDS LEFT. DISCARD PILE HAS BEEN RESHUFFLED. Purple draws 3 military cards #
2901,Orange,6,17,2021-03-02 15:58:04,III,16,7488850,End turn#Orange scores: 9 culture (now 63) 9 science (now 14) 1 food - consumption: 1 (now 3) 6 resources (now 17) Orange draws 3 military cards #
2902,Grey,6,12,2021-03-02 15:21:07,III,15,7488850,End turn#Grey scores: 4 culture (now 65) 3 science (now 3) 3 food - consumption: 3 (now 7) 6 resources (now 12) Grey draws 1 military card #
2903,Green,4,8,2021-03-02 15:11:41,III,15,7488850,End turn#Green scores: 10 culture (now 66) 2 science (now 8) 2 food - consumption: 2 (now 3) 4 resources (now 8) Green draws 3 military cards #
2904,Purple,6,8,2021-03-02 14:03:47,III,15,7488850,End turn#Purple scores: 8 culture (now 74) 9 science (now 11) 4 food - consumption: 2 (now 16) 6 resources (now 8) Purple draws 3 military cards #
2905,Orange,9,20,2021-03-02 11:36:34,III,15,7488850,End turn#Orange scores: 1 culture (now 52) 9 science (now 15) 1 food - consumption: 1 (now 2) 9 resources (now 20) Orange draws 3 military cards #
2906,Grey,6,9,2021-03-02 09:41:37,III,14,7488850,End turn#Grey scores: 7 culture (now 58) 6 science (now 8) 3 food - consumption: 3 (now 4) 6 resources (now 9) Grey draws 3 military cards #
2907,Green,4,4,2021-03-02 09:24:32,III,14,7488850,End turn#Green scores: 10 culture (now 53) 4 science (now 6) 2 food - consumption: 2 (now 5) 4 resources (now 4) #
2908,Purple,6,6,2021-03-02 08:45:36,III,14,7488850,End turn#Purple scores: 8 culture (now 60) 9 science (now 10) 4 food - consumption: 2 (now 12) 6 resources (now 6) Purple draws 3 military cards #
2909,Orange,9,19,2021-03-01 17:45:13,III,14,7488850,End turn#Orange scores: 1 culture (now 51) 6 science (now 6) 1 food - consumption: 1 (now 1) 9 resources (now 19) Orange draws 3 military cards #
2910,Grey,6,14,2021-03-01 17:40:12,III,13,7488850,End turn#Grey scores: 5 culture (now 49) 3 science (now 11) 4 food - consumption: 2 (now 5) 6 resources (now 14) Grey draws 3 military cards #
2911,Green,4,6,2021-03-01 16:37:28,III,13,7488850,End turn#Green scores: 4 culture (now 40) 4 science (now 8) 2 food - consumption: 2 (now 3) 4 resources (now 6) Green draws 1 military card #
2912,Purple,6,6,2021-03-01 16:17:51,III,13,7488850,End turn#Purple scores: 6 culture (now 50) 8 science (now 9) 4 food - consumption: 2 (now 9) 6 resources (now 6) Purple draws 3 military cards #
2913,Orange,7,16,2021-03-01 15:08:27,III,13,7488850,End turn#Orange scores: 1 culture (now 50) 5 science (now 10) 1 food - consumption: 1 (now 3) 7 resources (now 16) #
